7LQV	0.480639	3980	30882	0.476891	4092	31665	0.476149	4092	31665
7LQW	0.43478	3374	24962	0.448079	3609	28051	0.447011	3609	28051
7LRS	0.472229	625	4812	0.478078	632	4858	0.477302	632	4858
7LRT	0.500163	4152	32328	0.495609	4306	33404	0.494576	4306	33404
7LS9	0.53412	4002	31185	0.533458	4113	31953	0.532863	4113	31953
7LSS	0.476114	2783	19994	0.445719	3580	27832	0.445185	3580	27832
7LWI	0.537612	3003	23427	0.507986	3357	26118	0.50735	3357	26118
7LWJ	0.532006	3003	23420	0.502074	3357	26118	0.50161	3357	26118
7LWK	0.537397	3003	23427	0.508188	3357	26118	0.507977	3357	26118
7LWL	0.537012	3003	23427	0.508551	3357	26118	0.508025	3357	26118
7LWM	0.533112	2980	23053	0.50424	3357	26118	0.503754	3357	26118
7LWN	0.532602	2980	23052	0.503724	3357	26118	0.503053	3357	26118
7LWO	0.532669	2980	23052	0.506825	3357	26118	0.506323	3357	26118
7LWP	0.521284	2982	23065	0.49177	3357	26118	0.491455	3357	26118
7LWQ	0.533557	2425	18867	0.505956	2687	20853	0.505039	2687	20853
7LWS	0.535591	3000	23438	0.507318	3354	26124	0.50688	3354	26124
7LWT	0.533515	2980	23087	0.504958	3354	26124	0.504551	3354	26124
7LWU	0.535483	2980	23086	0.50263	3354	26124	0.502232	3354	26124
7LWV	0.536613	2980	23085	0.507403	3354	26124	0.506845	3354	26124
7LWW	0.53506	2982	23086	0.506352	3363	26184	0.506036	3363	26184
7LX5	0.547212	448	3485	0.547214	448	3488	0.547647	448	3488
7LXW	0.535998	317	2462	0.432908	459	3642	0.431907	459	3642
7LXX	0.536914	352	2688	0.448907	485	3795	0.44782	485	3795
7LXY	0.519204	4446	32313	0.546441	4737	36804	0.546289	4737	36804
7LXZ	0.521569	4557	33294	0.548357	4770	36966	0.548049	4770	36966
7LY0	0.56118	354	2728	0.492047	477	3774	0.491887	477	3774
7LY2	0.519439	4470	32499	0.559339	4743	36870	0.55892	4743	36870
7LY3	0.589907	1429	10827	0.589596	1450	11212	0.589081	1450	11212
7LYK	0.534906	2983	23094	0.50416	3363	26160	0.503677	3363	26160
7LYL	0.547415	3003	23434	0.515381	3363	26160	0.514861	3363	26160
7LYM	0.546595	3006	23454	0.513883	3363	26160	0.513575	3363	26160
7LYN	0.539195	2985	23109	0.510595	3363	26160	0.51014	3363	26160
7LYO	0.537265	2982	23089	0.511131	3363	26160	0.510557	3363	26160
7LYP	0.533031	2985	23112	0.506215	3363	26160	0.505685	3363	26160
7LYQ	0.53812	2985	23109	0.508615	3363	26160	0.507969	3363	26160
7M0J	0.542437	2916	22827	0.50431	3363	26196	0.504122	3363	26196
7M3I	0.554284	1280	9812	0.553969	1298	9936	0.553306	1298	9936
7M42	0.545733	1070	8076	0.546395	1070	8081	0.545879	1070	8081
7M6D	0.562928	1068	8161	0.566999	1074	8201	0.565973	1074	8201
7M6E	0.521924	3795	29310	0.514956	4071	31611	0.514682	4071	31611
7M6F	0.438224	3446	23394	0.486327	3823	29655	0.485619	3823	29655
7M6G	0.475956	3380	25618	0.460228	3806	29563	0.459734	3806	29563
7M6H	0.43324	3476	26987	0.4189	3833	29754	0.417855	3833	29754
7M6I	0.472863	3450	26822	0.45094	3809	29634	0.450112	3809	29634
7M71	0.540229	852	6590	0.540096	852	6594	0.539866	852	6594
7M7B	0.552324	635	4870	0.549753	640	4907	0.549035	640	4907
7M7W	0.569725	2136	16152	0.568031	2153	16270	0.567277	2153	16270
7M8J	0.523295	453	3517	0.513605	486	3795	0.513253	486	3795
7M8K	0.503976	3084	24106	0.482082	3363	26181	0.481548	3363	26181
7MDW	0.431984	435	3378	0.432887	435	3394	0.432676	435	3394
7ME7	0.375829	437	3389	0.375737	437	3389	0.37386	437	3389
7MEJ	0.276962	434	3355	0.284436	434	3371	0.283251	434	3371
7MF1	0.539581	632	4800	0.552452	638	4841	0.551928	638	4841
7MFU	0.57137	878	6768	0.573099	878	6822	0.571615	878	6822
7MJG	0.534553	3120	24420	0.512266	3402	26502	0.511599	3402	26502
7MJH	0.544457	3495	27303	0.524632	3777	29388	0.52388	3777	29388
7MJI	0.549909	320	2508	0.550552	320	2510	0.550031	320	2510
7MJJ	0.549253	3968	30840	0.531353	4262	33002	0.530702	4262	33002
7MJK	0.555211	4389	34038	0.536267	4692	36252	0.535425	4692	36252
7MJL	0.570943	621	4774	0.569372	627	4815	0.568927	627	4815
7MJM	0.529714	4312	34144	0.512611	4594	36228	0.512096	4594	36228
7MJN	0.509099	797	6456	0.509067	797	6458	0.50865	797	6458
7MKL	0.478955	3164	24715	0.449923	3581	27918	0.449142	3581	27918
7MKM	0.408393	406	3178	0.408539	406	3181	0.407158	406	3181
7MLZ	0.429077	624	4803	0.435977	631	4849	0.435433	631	4849
7MM0	0.476787	3490	27276	0.470551	3637	28304	0.469534	3637	28304
7MMO	0.555349	1215	9030	0.564243	1247	9559	0.563426	1247	9559
7MSQ	0.572101	1253	9674	0.57191	1273	9840	0.571409	1273	9840
7MTC	0.511321	2642	20590	0.448029	3353	26100	0.447637	3353	26100
7MTD	0.48922	2348	18259	0.397055	3352	26091	0.396517	3352	26091
7MTE	0.500537	2568	20024	0.430432	3353	26109	0.429772	3353	26109
7MW2	0.531783	4293	32748	0.516966	4653	35943	0.516447	4653	35943
7MW3	0.528073	4295	32766	0.512131	4653	35943	0.511599	4653	35943
7MW4	0.521854	4290	32662	0.509576	4653	35943	0.509229	4653	35943
7MW5	0.482258	4242	32446	0.466632	4586	35357	0.465971	4586	35357
7MW6	0.50123	4446	34002	0.482752	4848	37281	0.482084	4848	37281
7MY2	0.494501	3476	26989	0.480571	3732	29001	0.480134	3732	29001
7MY3	0.491401	3385	25359	0.486474	3735	29022	0.485739	3735	29022
7MZF	0.564331	624	4739	0.572185	629	4855	0.571751	629	4855
7MZG	0.56753	627	4697	0.574063	631	4818	0.573963	631	4818
7MZH	0.557153	1256	9450	0.559127	1258	9597	0.558566	1258	9597
7MZI	0.561008	628	4721	0.56205	628	4740	0.56167	628	4740
7MZJ	0.550148	2112	15590	0.559791	2135	16126	0.559493	2135	16126
7MZK	0.560002	2130	15836	0.563965	2136	16168	0.563415	2136	16168
7MZL	0.53409	623	4543	0.560848	629	4833	0.560425	629	4833
7MZM	0.56103	637	4805	0.56843	640	4931	0.568239	640	4931
7MZN	0.560919	637	4799	0.565703	637	4874	0.565472	637	4874
7N0G	0.526668	3592	28040	0.516405	3762	29343	0.516171	3762	29343
7N0H	0.521656	3469	27078	0.509232	3641	28386	0.508738	3641	28386
7N1Q	0.524779	3281	25726	0.5117	3438	26868	0.511195	3438	26868
7N1T	0.522647	3345	26196	0.517149	3438	26868	0.516865	3438	26868
7N1U	0.527423	3225	25263	0.514511	3438	26877	0.513851	3438	26877
7N1V	0.527859	3274	25647	0.516046	3438	26877	0.515644	3438	26877
7N1W	0.526832	3257	25510	0.512646	3438	26877	0.512499	3438	26877
7N1X	0.511642	3257	25510	0.495513	3438	26877	0.494799	3438	26877
7N1Y	0.496928	3242	25392	0.483232	3438	26877	0.482443	3438	26877
7N3I	0.569729	622	4750	0.570906	627	4791	0.571079	627	4791
7N4I	0.553761	632	4850	0.554474	632	4855	0.554399	632	4855
7N4J	0.554195	652	4957	0.554552	652	4962	0.554367	652	4962
7N4L	0.528181	634	4876	0.53277	641	4939	0.532599	641	4939
7N4M	0.545274	537	4142	0.549008	537	4153	0.548642	537	4153
7N5H	0.514472	3739	29117	0.495864	4077	31671	0.495354	4077	31671
7N62	0.522722	712	5543	0.522865	712	5546	0.522724	712	5546
7N64	0.480272	906	7094	0.479986	914	7146	0.479442	914	7146
7N8H	0.50621	4356	31323	0.546232	4716	36702	0.54527	4716	36702
7N8I	0.596182	445	3530	0.562188	507	4020	0.562548	507	4020
7N9A	0.482384	312	2431	0.482493	312	2432	0.481839	312	2432
7N9B	0.491117	3197	24575	0.467097	3597	27959	0.466971	3597	27959
7N9C	0.479492	3019	22734	0.44259	3625	28239	0.442296	3625	28239
7N9E	0.490905	2866	21460	0.455957	3488	27154	0.455478	3488	27154
7N9T	0.394331	3726	28884	0.394327	3726	28884	0.393367	3726	28884
7ND3	0.526553	3194	24364	0.507422	3586	27908	0.506602	3586	27908
7ND4	0.536972	3729	28869	0.512661	4086	31599	0.512057	4086	31599
7ND5	0.52874	3406	26020	0.505483	3798	29449	0.505204	3798	29449
7ND6	0.529129	3409	26049	0.503008	3797	29451	0.502423	3797	29451
7ND7	0.544166	3699	28707	0.520714	4056	31425	0.520161	4056	31425
7ND8	0.540901	3447	26819	0.515471	3804	29533	0.515027	3804	29533
7ND9	0.533709	3482	26640	0.517108	3801	29505	0.516688	3801	29505
7NDA	0.534191	3452	26843	0.508967	3800	29496	0.508613	3800	29496
7NDB	0.530639	3460	26488	0.510264	3801	29513	0.509843	3801	29513
7NDC	0.541695	3852	29889	0.530973	4086	31824	0.530055	4086	31824
7NDD	0.540427	3852	29889	0.529956	4086	31824	0.52904	4086	31824
7NEH	0.56207	630	4820	0.562579	631	4833	0.562714	631	4833
7NP1	0.558642	2437	18675	0.555559	2476	18981	0.555299	2476	18981
7NS6	0.531996	7109	55177	0.510023	6524	50777	0.517455	7578	58960
7NT9	0.517667	3261	25488	0.505769	3399	26487	0.505117	3399	26487
7NTA	0.506045	3261	25488	0.495107	3399	26487	0.494377	3399	26487
7NTC	0.494638	3698	28813	0.487909	3836	29814	0.486703	3836	29814
7NX6	0.591209	1049	8007	0.588593	1061	8092	0.58754	1061	8092
7NX7	0.58381	1048	7997	0.581114	1060	8082	0.580484	1060	8082
7NX8	0.588881	1049	8003	0.586924	1060	8086	0.586515	1060	8086
7NX9	0.592009	1049	8008	0.589446	1061	8097	0.588706	1061	8097
7NXA	0.591449	1049	8010	0.589834	1061	8095	0.588921	1061	8095
7NXB	0.587414	1050	8009	0.584697	1061	8088	0.583741	1061	8088
7NXC	0.532179	791	6405	0.532433	791	6411	0.532462	791	6411
7OAN	0.534189	3510	27279	0.516519	3765	29190	0.516266	3765	29190
7OD3	0.523308	3036	23700	0.502645	3315	25860	0.502149	3315	25860
7ODL	0.522234	3066	23858	0.503789	3315	25860	0.502583	3315	25860
7OLZ	0.558659	422	3258	0.573068	432	3396	0.572485	432	3396
7OR9	0.581731	1057	8047	0.579475	1067	8120	0.57886	1067	8120
7ORA	0.591672	2124	16248	0.590254	2140	16370	0.589729	2140	16370
7ORB	0.582198	2110	16134	0.580755	2129	16280	0.579736	2129	16280
7P77	0.496058	3822	29673	0.483693	4086	31758	0.482769	4086	31758
7P78	0.48974	3625	28038	0.472888	3959	30781	0.471999	3959	30781
7P79	0.474504	3377	26138	0.456807	3711	28881	0.456027	3711	28881
7P7A	0.470902	3159	24526	0.434403	3620	28168	0.43341	3620	28168
7P7B	0.496233	3207	25096	0.483821	3399	26472	0.483374	3399	26472
7PKI	0.534642	793	6418	0.534645	793	6420	0.534193	793	6420
7PQY	0.562082	1232	9453	0.560438	1242	9531	0.560261	1242	9531
7PQZ	0.570368	1059	8045	0.5666	1070	8127	0.56627	1070	8127
7PR0	0.552355	1892	14508	0.552026	1927	14761	0.5514	1927	14761
7PRY	0.579332	2112	16222	0.577443	2134	16376	0.576968	2134	16376
7PRZ	0.570703	640	4950	0.571902	642	4968	0.571138	642	4968
7PS0	0.561602	1244	9487	0.559206	1254	9570	0.558891	1254	9570
7PS1	0.572472	622	4757	0.572209	627	4796	0.571937	627	4796
7PS2	0.560338	1078	8280	0.558682	1087	8344	0.558423	1087	8344
7PS4	0.568961	1266	9604	0.568267	1270	9657	0.567399	1270	9657
7PS5	0.565582	632	4869	0.564892	634	4890	0.563287	634	4890
7PS6	0.571545	1060	8028	0.571963	1060	8041	0.571538	1060	8041
7PS7	0.552957	1250	9460	0.553009	1258	9548	0.552213	1258	9548
7Q0A	0.526602	3193	24439	0.504906	3586	27882	0.504376	3586	27882
7Q0G	0.578213	1063	8068	0.578219	1063	8094	0.577828	1063	8094
7Q0H	0.564787	1067	8135	0.565025	1072	8198	0.564636	1072	8198
7Q0I	0.576572	1441	11158	0.571434	1472	11386	0.570997	1472	11386
7Q1Z	0.525559	2916	22812	0.487597	3363	26181	0.486878	3363	26181
7Q6E	0.545562	4327	33350	0.52384	4674	36024	0.523289	4674	36024
7Q9F	0.543639	4312	33365	0.524439	4663	36041	0.523979	4663	36041
7Q9G	0.541375	3632	28245	0.527969	3848	29829	0.527428	3848	29829
7Q9I	0.54625	3881	30224	0.534495	4098	31821	0.533969	4098	31821
7Q9J	0.546699	3794	29492	0.52932	4080	31581	0.52849	4080	31581
7Q9K	0.538649	3388	26385	0.508048	3818	29679	0.507376	3818	29679
7Q9M	0.526329	3613	27810	0.509088	4038	31392	0.50834	4038	31392
7Q9P	0.539678	3807	29766	0.52343	4086	31773	0.522882	4086	31773
7QO7	0.460332	3295	25795	0.454904	3378	26409	0.453897	3378	26409
7QO9	0.397481	1166	9054	0.297506	1764	13716	0.296615	1764	13716
7R0Z	0.513083	839	6778	0.504348	864	6989	0.50391	864	6989
7R10	0.50711	1210	9724	0.501698	1255	10075	0.501104	1255	10075
7R11	0.504636	837	6764	0.497956	862	6972	0.497375	862	6972
7R12	0.516649	839	6773	0.509647	864	6981	0.509267	864	6981
7R13	0.507359	3003	23505	0.479253	3360	26178	0.478313	3360	26178
7R14	0.505552	2939	22952	0.474104	3355	26140	0.473506	3355	26140
7R16	0.497257	3002	23474	0.471615	3363	26188	0.47111	3363	26188
7R17	0.47365	2981	23318	0.454227	3355	26122	0.453348	3355	26122
7R18	0.519955	3189	24945	0.506183	3393	26418	0.50583	3393	26418
7R19	0.493852	3178	24856	0.483132	3393	26418	0.482476	3393	26418
7R1A	0.493341	4758	37857	0.474107	5136	40725	0.473515	5136	40725
7R1B	0.503184	3193	24966	0.488659	3393	26418	0.488039	3393	26418
7R6W	0.562528	1074	8155	0.561101	1081	8204	0.560968	1081	8204
7R6X	0.572803	1189	9094	0.563005	1260	9608	0.56209	1260	9608
7R7N	0.490703	391	2752	0.56012	418	3220	0.559027	418	3220
7R8L	0.577173	1064	8099	0.579392	1069	8141	0.579125	1069	8141
7R8M	0.464184	3411	25865	0.447605	3813	29609	0.446877	3813	29609
7R8N	0.474406	3813	29229	0.466627	4080	31668	0.466065	4080	31668
7R8O	0.511886	3804	29301	0.502835	4071	31545	0.502067	4071	31545
7RA8	0.446007	3405	23280	0.489049	4050	31317	0.488483	4050	31317
7RAL	0.499403	389	2833	0.513883	425	3261	0.51407	425	3261
7RKU	0.565855	2545	19668	0.578322	2545	19684	0.577724	2545	19684
7RKV	0.499903	4278	30811	0.515171	4671	36033	0.514549	4671	36033
7RPV	0.50228	3125	25345	0.501702	3153	25559	0.501338	3153	25559
7RR0	0.55995	422	3283	0.560424	422	3302	0.560522	422	3302
7RW2	0.523118	3951	30774	0.521214	4116	32004	0.520875	4116	32004
7RXD	0.546596	1148	8984	0.524942	1273	9837	0.524481	1273	9837
7S0B	0.557173	1260	9640	0.55634	1268	9705	0.555637	1268	9705
7S0C	0.513667	3818	29149	0.490845	4229	32773	0.490111	4229	32773
7S0D	0.498223	4383	33614	0.482791	4701	36342	0.482188	4701	36342
7S0E	0.424409	1076	8236	0.420851	1123	8727	0.420186	1123	8727
7S4S	0.566607	627	4807	0.570892	627	4810	0.570919	627	4810
7S5P	0.562867	616	4656	0.568265	623	4731	0.568089	623	4731
7S5Q	0.568375	1068	8189	0.577536	1079	8278	0.576634	1079	8278
7S5R	0.565171	1066	8184	0.574619	1077	8271	0.574164	1077	8271
7SBK	0.519297	3303	25872	0.507409	3435	26859	0.507207	3435	26859
7SBL	0.525095	3286	25724	0.513875	3441	26898	0.513263	3441	26898
7SBO	0.515249	3267	25584	0.5029	3441	26898	0.502466	3441	26898
7SBP	0.526239	3330	26064	0.516238	3447	26946	0.515875	3447	26946
7SBR	0.525807	3266	25548	0.511308	3447	26946	0.51075	3447	26946
7SBS	0.523419	3330	26041	0.514708	3447	26949	0.514205	3447	26949
7SBT	0.52488	3300	25818	0.514654	3447	26949	0.513935	3447	26949
7SC1	0.502198	3705	28785	0.485341	4026	31242	0.484686	4026	31242
7SN2	0.467341	650	5060	0.477699	660	5127	0.477732	660	5127
7SN3	0.517253	3451	26700	0.482946	4050	31593	0.482446	4050	31593
7SO9	0.553657	4434	33414	0.553591	4752	37041	0.553164	4752	37041
7SOA	0.594113	477	3766	0.569471	519	4119	0.56936	519	4119
7SOB	0.412355	4443	28860	0.527571	4764	37056	0.527555	4764	37056
7SOC	0.53931	433	3363	0.539765	433	3366	0.541499	433	3366
7SOD	0.59717	473	3732	0.574191	521	4143	0.572319	521	4143
7SPO	0.52321	624	4900	0.523901	625	4908	0.523093	625	4908
7SPP	0.545045	305	2388	0.546243	305	2390	0.545616	305	2390
7SXS	0.532365	3120	24405	0.509448	3402	26487	0.509024	3402	26487
7SXT	0.532572	3120	24408	0.511682	3402	26490	0.510903	3402	26490
7SXU	0.533334	3120	24408	0.512556	3402	26490	0.51192	3402	26490
7SXV	0.533682	3120	24405	0.512122	3402	26487	0.51163	3402	26487
7SXW	0.533214	3120	24402	0.510335	3402	26484	0.509752	3402	26484
7SXY	0.522962	797	6452	0.523015	797	6454	0.52251	797	6454
7SY0	0.523378	797	6455	0.523337	797	6457	0.523786	797	6457
7SY2	0.524618	797	6456	0.524648	797	6458	0.524878	797	6458
7SY3	0.535203	3321	26133	0.477901	3998	31353	0.477411	3998	31353
7SY4	0.523197	797	6456	0.523248	797	6458	0.524755	797	6458
7SY5	0.533954	4908	38991	0.519019	5190	41076	0.518648	5190	41076
7SY6	0.523104	797	6455	0.523197	797	6457	0.523441	797	6457
7SY8	0.524663	797	6454	0.524848	797	6456	0.524218	797	6456
7T9J	0.539036	2703	21148	0.471997	3393	26529	0.471568	3393	26529
7T9K	0.533111	4087	32418	0.499893	4583	36245	0.499422	4583	36245
7T9L	0.52303	796	6469	0.522953	796	6471	0.522948	796	6471
7TAS	0.551859	417	3109	0.564157	420	3238	0.56423	420	3238
7TAT	0.418541	3564	23184	0.507335	4026	31170	0.506913	4026	31170
7TEW	0.522124	797	6457	0.522263	797	6459	0.522216	797	6459
7TEY	0.536171	2703	21083	0.463112	3396	26436	0.462626	3396	26436
7TEZ	0.522831	797	6455	0.522921	797	6457	0.522576	797	6457
7TF8	0.519049	3153	24703	0.503996	3354	26226	0.503201	3354	26226
7TGE	0.503089	2677	20901	0.435045	3354	26226	0.434362	3354	26226
7TGW	0.496361	3307	25939	0.491584	3390	26556	0.491097	3390	26556
7TGX	0.503652	3244	25345	0.492422	3407	26574	0.492031	3407	26574
7TGY	0.509864	3254	25411	0.500091	3399	26505	0.499027	3399	26505
7THE	0.55969	423	3291	0.569677	423	3294	0.568283	423	3294
7THK	0.521967	2925	22659	0.485569	3357	26241	0.484619	3357	26241
7THT	0.536537	3651	28063	0.515676	4047	31482	0.515069	4047	31482
7TL1	0.518382	3138	24583	0.503254	3354	26226	0.502699	3354	26226
7TL9	0.515466	3083	24185	0.495398	3354	26226	0.494666	3354	26226
7TLA	0.54839	2948	23052	0.51102	3363	26175	0.510768	3363	26175
7TLB	0.547135	2916	22806	0.511159	3363	26175	0.510915	3363	26175
7TLC	0.546023	2948	23058	0.507862	3363	26181	0.507472	3363	26181
7TLD	0.547068	2916	22812	0.510355	3363	26181	0.509706	3363	26181
7TLY	0.528268	408	3056	0.539496	426	3333	0.53906	426	3333
7TLZ	0.560748	475	3537	0.487322	420	3355	0.487069	420	3355
7TM0	0.350114	4401	27235	0.50475	1952	15354	0.504244	1952	15354
7TN0	0.53199	3269	24462	0.560695	3327	26072	0.560405	3327	26072
7TNW	0.518131	3357	26367	0.51141	3438	26988	0.510969	3438	26988
7TO4	0.510523	3350	26315	0.503498	3438	26988	0.503034	3438	26988
7TOU	0.536776	3050	23833	0.510511	3357	26133	0.510472	3357	26133
7TOV	0.513009	2983	22387	0.489117	3357	26133	0.488737	3357	26133
7TOX	0.534942	3041	23764	0.508987	3357	26133	0.508828	3357	26133
7TOY	0.535879	3049	23819	0.511342	3357	26133	0.511313	3357	26133
7TOZ	0.518834	3026	23630	0.493257	3357	26133	0.492577	3357	26133
7TP0	0.542398	3040	23735	0.514505	3357	26133	0.514033	3357	26133
7TP1	0.53448	3046	23792	0.507128	3357	26133	0.506673	3357	26133
7TP2	0.534664	3047	23809	0.508449	3357	26133	0.508502	3357	26133
7TP3	0.563093	639	4899	0.564618	639	4910	0.564612	639	4910
7TP4	0.554564	624	4743	0.553899	630	4785	0.553267	630	4785
7TP7	0.515656	2983	22387	0.489215	3357	26133	0.488753	3357	26133
7TP8	0.518057	2983	22387	0.497734	3357	26133	0.497446	3357	26133
7TP9	0.514764	2983	22387	0.486946	3357	26133	0.486307	3357	26133
7TPA	0.51338	2983	22387	0.483775	3357	26133	0.483197	3357	26133
7TPC	0.502927	2983	22387	0.480465	3357	26133	0.480034	3357	26133
7TPE	0.504112	2983	22387	0.479566	3357	26133	0.479297	3357	26133
7TPF	0.515587	2983	22387	0.486373	3357	26133	0.485751	3357	26133
7TPH	0.503017	2912	21452	0.476456	3357	26133	0.475951	3357	26133
7TPL	0.519813	2485	19348	0.496657	2687	20863	0.496197	2687	20863
7V26	0.475273	4506	34527	0.468103	4680	35991	0.467558	4680	35991
7V2A	0.494232	3657	27681	0.479409	4053	31464	0.47894	4053	31464
7V76	0.507163	3088	24141	0.483135	3390	26385	0.482383	3390	26385
7V77	0.504825	3102	24215	0.480245	3390	26385	0.479836	3390	26385
7V78	0.51569	3123	24420	0.491467	3399	26475	0.490664	3399	26475
7V79	0.519464	3125	24434	0.497644	3399	26475	0.49711	3399	26475
7V7A	0.50756	3119	24378	0.485366	3399	26475	0.484925	3399	26475
7V7D	0.504873	3095	24205	0.483441	3399	26472	0.482572	3399	26472
7V7E	0.500966	3093	24192	0.474444	3399	26472	0.473695	3399	26472
7V7F	0.504509	3114	24327	0.484621	3399	26472	0.483992	3399	26472
7V7G	0.497222	3114	24327	0.474953	3399	26472	0.474439	3399	26472
7V7N	0.51257	3101	24243	0.486893	3393	26424	0.486087	3393	26424
7V7O	0.514028	3092	24163	0.488501	3393	26424	0.488005	3393	26424
7V7P	0.514224	3096	24195	0.488611	3393	26424	0.487794	3393	26424
7V7Q	0.513812	3096	24195	0.487319	3393	26424	0.486816	3393	26424
7V7R	0.514654	3095	24186	0.491473	3393	26424	0.490311	3393	26424
7V7S	0.510206	3088	24121	0.48192	3393	26424	0.481579	3393	26424
7V7T	0.512376	3089	24128	0.485877	3393	26424	0.485232	3393	26424
7V7U	0.512084	3088	24121	0.487601	3393	26424	0.487154	3393	26424
7V7V	0.509871	3089	24128	0.482614	3393	26424	0.481945	3393	26424
7V7Z	0.481137	4884	38745	0.468629	5178	40974	0.468108	5178	40974
7V80	0.466904	797	6455	0.46689	797	6457	0.466309	797	6457
7V81	0.502135	4311	34102	0.485963	4591	36201	0.485544	4591	36201
7V82	0.502085	4902	38916	0.485914	5187	41064	0.485354	5187	41064
7V83	0.505467	4902	38916	0.491128	5187	41064	0.490594	5187	41064
7V84	0.510608	797	6454	0.510716	797	6456	0.510598	797	6456
7V85	0.483712	4306	34051	0.467768	4591	36198	0.467098	4591	36198
7V86	0.496162	4881	38778	0.479683	5187	41061	0.479417	5187	41061
7V87	0.502371	797	6455	0.502723	797	6457	0.502786	797	6457
7V88	0.493469	4281	33852	0.475281	4585	36150	0.47479	4585	36150
7V89	0.501489	4869	38634	0.486299	5181	41013	0.485954	5181	41013
7V8A	0.502406	4869	38634	0.487036	5181	41013	0.48658	5181	41013
7V8B	0.506263	797	6457	0.506327	797	6459	0.506098	797	6459
7V8C	0.492471	3088	24147	0.470869	3390	26442	0.470391	3390	26442
7VMU	0.555109	396	3064	0.546675	424	3213	0.546874	424	3213
7VNB	0.542632	330	2600	0.542467	330	2602	0.542284	330	2602
7VNC	0.458021	3325	26002	0.447705	3515	27361	0.446875	3515	27361
7VND	0.460888	3442	26904	0.450912	3631	28256	0.450275	3631	28256
7VNE	0.449341	3558	27777	0.440758	3747	29130	0.440139	3747	29130
7VX1	0.473236	3237	25362	0.461321	3435	26781	0.460993	3435	26781
7VX4	0.51693	791	6409	0.516976	791	6411	0.516603	791	6411
7VX5	0.519751	791	6409	0.519769	791	6411	0.519206	791	6411
7VX9	0.480683	3789	29848	0.468241	3999	31403	0.467603	3999	31403
7VXA	0.478218	3795	29888	0.465039	3999	31376	0.464283	3999	31376
7VXB	0.480386	3795	29888	0.467259	3999	31376	0.466484	3999	31376
7VXC	0.481512	3801	29932	0.470067	3999	31376	0.469557	3999	31376
7VXD	0.467093	3829	30194	0.456348	4028	31621	0.455418	4028	31621
7VXE	0.488381	3186	24930	0.473812	3402	26505	0.473127	3402	26505
7VXF	0.465678	3814	30079	0.453036	4032	31652	0.452417	4032	31652
7VXI	0.49126	3144	24570	0.472899	3403	26516	0.472674	3403	26516
7VXK	0.471966	3814	30079	0.458994	4032	31652	0.458299	4032	31652
7VXM	0.471134	3791	29901	0.456434	4032	31652	0.455514	4032	31652
7VYR	0.554276	1238	9480	0.55428	1238	9486	0.553524	1238	9486
7W92	0.468812	3206	25071	0.454479	3402	26490	0.453485	3402	26490
7W94	0.464976	3206	25082	0.451416	3402	26490	0.450514	3402	26490
7W98	0.498288	3777	29737	0.48421	3999	31361	0.483898	3999	31361
7W99	0.501516	3777	29737	0.486947	3999	31361	0.485914	3999	31361
7W9B	0.498465	3777	29737	0.485186	3999	31361	0.484357	3999	31361
7W9C	0.500784	3777	29737	0.487468	3999	31361	0.486842	3999	31361
7W9E	0.502554	3611	28181	0.48593	3833	29806	0.485238	3833	29806
7W9F	0.517565	625	4856	0.51831	625	4858	0.51699	625	4858
7W9I	0.503511	791	6412	0.503459	791	6413	0.502988	791	6413
7WBL	0.505417	791	6427	0.505652	791	6429	0.505823	791	6429
7WBP	0.53685	791	6427	0.537179	791	6429	0.537367	791	6429
7WBQ	0.529549	1581	12803	0.530299	1581	12817	0.530508	1581	12817
7WCR	0.512828	628	4880	0.512924	628	4884	0.512275	628	4884
7WCZ	0.490994	3668	28679	0.484182	3866	30101	0.483091	3866	30101
7WD0	0.494354	4099	31996	0.486796	4297	33421	0.485937	4297	33421
7WD7	0.485018	4530	35322	0.477246	4728	36741	0.476685	4728	36741
7WD8	0.507515	524	4029	0.507202	524	4031	0.506536	524	4031
7WD9	0.492604	4533	35316	0.485602	4731	36735	0.485114	4731	36735
7WDF	0.4841	4101	31998	0.477245	4299	33417	0.476539	4299	33417
7WEV	0.502701	3126	24451	0.479821	3437	26795	0.479326	3437	26795
7WK2	0.466244	3171	24879	0.452238	3393	26523	0.45136	3393	26523
7WK3	0.479641	3162	24805	0.462501	3393	26523	0.46187	3393	26523
7WK4	0.457028	3743	29541	0.446043	3974	31260	0.445155	3974	31260
7WK5	0.463146	3750	29601	0.449343	3990	31394	0.448746	3990	31394
7WK6	0.496733	791	6428	0.496683	791	6430	0.495733	791	6430
7WK8	0.503537	516	3982	0.50332	516	3984	0.502322	516	3984
7WK9	0.473841	3805	29745	0.46141	4054	31627	0.460549	4054	31627
7WKA	0.474374	4017	31353	0.461101	4257	33159	0.460521	4257	33159
7WP9	0.478005	3141	24685	0.462679	3384	26457	0.461638	3384	26457
7WPA	0.463794	3774	29812	0.450728	3983	31341	0.450244	3983	31341
7WPB	0.50988	793	6447	0.510204	793	6449	0.510191	793	6449
7WPC	0.500226	980	7957	0.502018	980	7965	0.501663	980	7965
7WPD	0.493442	3628	27244	0.486905	3909	30428	0.486181	3909	30428
7WPF	0.496201	4743	35656	0.494816	5025	38880	0.493991	5025	38880
7WUE	0.536774	1264	9778	0.536944	1264	9784	0.536167	1264	9784
